id,sentence,subject_entity,object_entity,label
422,"예를 들어, 탐사선이 행성을 지나쳐 가면서 사진을 찍거나, 행성표면에 직접 착륙해서 실험을 수행하기도 하고, 표면에 탐사선을 충돌시키고 이 때 발생하는 물질들을 원거리에서 관측하기도 한다.","{'text': '행성', 'start_idx': '33', 'end_idx': '34', 'entity_type': 'CLO'}","{'text': '물질', 'start_idx': '85', 'end_idx': '86', 'entity_type': 'ELM'}",clo:composed_of
670,"소행성(小行星, asteroid)은 목성 궤도 및 그 안쪽에서 태양 주위를 공전하고 있는 행성보다 작은 천체이다.","{'text': '천체', 'start_idx': '58', 'end_idx': '59', 'entity_type': 'CLO'}","{'text': '소행성(小行星, asteroid)', 'start_idx': '0', 'end_idx': '17', 'entity_type': 'CLO'}",clo:contains
162,"시간이 지나면서 별이 갖고 있던 수소가 헬륨으로 모두 바뀌면, 항성은 진화하기 시작한다.","{'text': '별', 'start_idx': '9', 'end_idx': '9', 'entity_type': 'CLO'}","{'text': '수소', 'start_idx': '18', 'end_idx': '19', 'entity_type': 'ELM'}",clo:composed_of
194,소행성대에는 지름 200미터 이상의 천체가 수개 혹은 수만개 있다.,"{'text': '소행성대', 'start_idx': '0', 'end_idx': '3', 'entity_type': 'CLO'}","{'text': '천체', 'start_idx': '20', 'end_idx': '21', 'entity_type': 'CLO'}",clo:contains
241,태양의 태양풍이 만들어 낸 성간 매질 속 거품 구조인 태양권은 태양계 내에서 가장 거대한 구조이다.,"{'text': '태양', 'start_idx': '0', 'end_idx': '1', 'entity_type': 'CLO'}","{'text': '태양계', 'start_idx': '35', 'end_idx': '37', 'entity_type': 'CLO'}",clo:exists_in
918,현대에도 태양에 대해 모든 것이 밝혀진 것은 아니며 태양의 불규칙한 활동(태양의 점)이 일어나는 원인은 아직까지 명확히 밝혀지지 않고 있다.,"{'text': '현대', 'start_idx': 0, 'end_idx': 1, 'entity_type': 'DAT'}","{'text': '태양', 'start_idx': 5, 'end_idx': 6, 'entity_type': 'CLO'}",no_relation
601,우리 태양계와 바로 닿아 있는 이웃을 국부 성간 구름으로 부르고 있다.,"{'text': '태양계', 'start_idx': 3, 'end_idx': 5, 'entity_type': 'CLO'}","{'text': '국부 성간 구름', 'start_idx': 21, 'end_idx': 28, 'entity_type': 'CLO'}",no_relation
173,"그러나, 1992년에 카이퍼 대가 발견되자 많은 천문학자들은 명왕성이 행성인지 카이퍼 대의 큰 천체에 불과한지에 대해 논쟁을 벌이기 시작했다.","{'text': '1992년', 'start_idx': '5', 'end_idx': '9', 'entity_type': 'DAT'}","{'text': '카이퍼 대', 'start_idx': '12', 'end_idx': '16', 'entity_type': 'CLO'}",dat:date_of_discovery
348,"처음에 어떻게 은하가 생겨났고, 은하가 우주의 긴 역사 동안 어떻게 변해왔는가 하는 것이 은하의 형성과 진화에 관한 연구의 주제이다. 이 분야의 많은 이론들은 천문학자들에게 널리 받아 들여지고 있는 것도 있으나, 은하의 형성과 진화는 현재도 천체물리학의 주요 연구 분야이다.","{'text': '은하', 'start_idx': 8, 'end_idx': 9, 'entity_type': 'CLO'}","{'text': '천체물리학', 'start_idx': 135, 'end_idx': 139, 'entity_type': 'CON'}",no_relation
916,"태양은 태양계 총질량 99.8632%를 차지하는 G형 주계열성으로 분광형은 G2V이다. 'G2'는 표면 온도가 약 5,860 K으로 맨눈에 보이는 태양은 흰색을 띠게 된다.","{'text': 'G형 주계열성', 'start_idx': '27', 'end_idx': '33', 'entity_type': 'CLO'}","{'text': '태양', 'start_idx': '0', 'end_idx': '1', 'entity_type': 'CLO'}",clo:contains
311,가장 최근에 나온 설은 플룸 구조론 (plume tectonics)이다. 지진파를 통해 알아낸 지구 내부의 열 온도가 일정하지 않다는 것으로 나온 가설이 플룸구조론이다.,"{'text': '지구', 'start_idx': 53, 'end_idx': 54, 'entity_type': 'CLO'}","{'text': '플룸 구조론 (plume tectonics)', 'start_idx': 13, 'end_idx': 36, 'entity_type': 'CON'}",no_relation
810,브라운은 이 새로운 집단을 ‘안쪽 오르트 구름’이라고 이름지었다.,"{'text': '브라운', 'start_idx': '0', 'end_idx': '2', 'entity_type': 'PER'}","{'text': '안쪽 오르트 구름', 'start_idx': '16', 'end_idx': '24', 'entity_type': 'CON'}",per:propose
476,토성의 고리 표면은 수근 알갱이 만한 것에서부터 기차 크기 만한 얼음들이 널려 있어 얼음 조각 작품의 전시장을 방불케 한다.,"{'text': '토성의 고리 표면', 'start_idx': '0', 'end_idx': '8', 'entity_type': 'CLO'}","{'text': '얼음', 'start_idx': '36', 'end_idx': '37', 'entity_type': 'ELM'}",clo:composed_of
391,"금성(金星, )은 태양계의 두 번째 행성이다.","{'text': '금성', 'start_idx': '0', 'end_idx': '1', 'entity_type': 'CLO'}","{'text': '태양계', 'start_idx': '10', 'end_idx': '12', 'entity_type': 'CLO'}",clo:exists_in
514,이 구름들이 60%에 달하는 태양 빛을 반사하기 때문에 금성의 표면은 가시광으로는 관찰하기 어렵다.,"{'text': '금성', 'start_idx': 31, 'end_idx': 32, 'entity_type': 'CLO'}","{'text': '태양', 'start_idx': 16, 'end_idx': 17, 'entity_type': 'CLO'}",no_relation
748,"2008년 10월 6일, 메신저가 두 번째로 스윙 바이를 하는 동안 ""구멍난"" 자기장을 발견했다.","{'text': '2008년 10월 6일', 'start_idx': 0, 'end_idx': 11, 'entity_type': 'DAT'}","{'text': '메신저', 'start_idx': 14, 'end_idx': 16, 'entity_type': 'PER'}",no_relation
842,이러한 블랙홀 후보 중 가장 적절한 예가 백조자리 V404이다.,"{'text': '블랙홀', 'start_idx': 4, 'end_idx': 6, 'entity_type': 'CLO'}","{'text': '백조자리 V404', 'start_idx': 23, 'end_idx': 31, 'entity_type': 'CLO'}",clo:contains
216,태양을 빼면 그 다음으로 시지름이 큰 별은 황새치자리 R로 시지름은 고작 0.057초각에 불과하다.,"{'text': '별', 'start_idx': '21', 'end_idx': '21', 'entity_type': 'CLO'}","{'text': '태양', 'start_idx': '0', 'end_idx': '1', 'entity_type': 'CLO'}",clo:contains
566,토성은 수십 개의 위성을 가지고 있다.,"{'text': '위성', 'start_idx': '10', 'end_idx': '11', 'entity_type': 'CLO'}","{'text': '토성', 'start_idx': '0', 'end_idx': '1', 'entity_type': 'CLO'}",clo:revolves
649,해왕성의 내부 구조는 천왕성과 마찬가지로 얼음과 암석으로 이루어져 있는 것으로 추정된다.,"{'text': '해왕성', 'start_idx': '0', 'end_idx': '2', 'entity_type': 'CLO'}","{'text': '얼음', 'start_idx': '23', 'end_idx': '24', 'entity_type': 'ELM'}",clo:composed_of
850,이 특이함을 설명하기 위해 헤라르뒤스 엇호프트와 레너드 서스킨드는 시공간상의 어떤 부피 안에서 일어나는 일은 그 부피의 경계의 데이터로 설명될 수 있다는 홀로그래피 원리를 제안했다.,"{'text': '헤라르뒤스 엇호프트', 'start_idx': '15', 'end_idx': '24', 'entity_type': 'PER'}","{'text': '홀로그래피 원리', 'start_idx': '86', 'end_idx': '93', 'entity_type': 'CON'}",per:propose
24,화성의 자전축은 25.19도만큼 기울어져 있어서 지구의 기울기와 거의 비슷하다.,"{'text': '지구', 'start_idx': 27, 'end_idx': 28, 'entity_type': 'CLO'}","{'text': '화성', 'start_idx': 0, 'end_idx': 1, 'entity_type': 'CLO'}",no_relation
43,"블랙홀의 크기는 사건의 지평선 반경, 또는 슈바르츠실트 반경에 의해 결정된다.","{'text': '사건의 지평선', 'start_idx': 9, 'end_idx': 15, 'entity_type': 'CLO'}","{'text': '블랙홀', 'start_idx': 0, 'end_idx': 2, 'entity_type': 'CLO'}",no_relation
657,433 에로스와 같은 근지구 소행성도 있다.,"{'text': '근지구 소행성', 'start_idx': '12', 'end_idx': '18', 'entity_type': 'CLO'}","{'text': '433 에로스', 'start_idx': '0', 'end_idx': '6', 'entity_type': 'CLO'}",clo:contains
964,"세드나(태양에서의 평균거리 525.86 AU)는 거대하고 불그스름한, 명왕성과 비슷한 천체로, 괴상하게 길쭉한 타원형의 궤도를 가지고 있다.","{'text': '천체', 'start_idx': '48', 'end_idx': '49', 'entity_type': 'CLO'}","{'text': '세드나', 'start_idx': '0', 'end_idx': '2', 'entity_type': 'CLO'}",clo:contains
492,"라그랑주와 라플라스는 이러한 노력을 더욱 발전시켜서, 달과 행성의 섭동으로부터 질량을 추정하기도 했다.","{'text': '라그랑주와 라플라스', 'start_idx': 0, 'end_idx': 9, 'entity_type': 'PER'}","{'text': '섭동', 'start_idx': 37, 'end_idx': 38, 'entity_type': 'CON'}",no_relation
983,태양이 은하 중심을 1회 도는 시간을 ‘태양계의 은하년’이라고 한다.,"{'text': '태양', 'start_idx': '0', 'end_idx': '1', 'entity_type': 'CLO'}","{'text': '은하', 'start_idx': '4', 'end_idx': '5', 'entity_type': 'CLO'}",clo:revolves
484,"과거에는 에겐·린덴벨·샌디지(Eggen·Lynden-Bell·Sandage) 세 사람이 주장한 ""위에서 아래로""(top-down)의 은하형성 모형과 설과 찐(Searle·Zinn)이 주장한 ""밑에서 위로""(bottom-up)의 형성 모형이 경쟁했었는데, 지금은 작은 암흑물질 헤일로와 은하들이 먼저 만들어지고, 이 같은 작은 은하들이 합쳐지고 자라나서 훨씬 큰 은하들을 만들게 되었다는 ""밑에서 위로""(bottom-up)의 은하 형성 모형이 널리 받아 들여지고 있다.","{'text': '에겐·린덴벨·샌디지(Eggen·Lynden-Bell·Sandage)', 'start_idx': '5', 'end_idx': '41', 'entity_type': 'PER'}","{'text': '위에서 아래로""(top-down)의 은하형성 모형', 'start_idx': '54', 'end_idx': '80', 'entity_type': 'CON'}",per:propose
857,"물리적, 동역학적 관점에서 태양 주위를 도는 천체는 행성, 왜행성, 태양계 소천체(small Solar System bodies)의 세 종류로 분류된다.","{'text': '태양계 소천체', 'start_idx': '38', 'end_idx': '44', 'entity_type': 'CLO'}","{'text': '태양', 'start_idx': '15', 'end_idx': '16', 'entity_type': 'CLO'}",clo:revolves
821,토성의 조성 비율은 수소 93.2%에 헬륨 6.7%이다.,"{'text': '토성', 'start_idx': '0', 'end_idx': '1', 'entity_type': 'CLO'}","{'text': '수소', 'start_idx': '11', 'end_idx': '12', 'entity_type': 'ELM'}",clo:composed_of
519,"1915년, 알베르트 아인슈타인이 일반상대론을 고안하여 중력이 빛의 운동에 영향을 미침을 보였다.","{'text': '알베르트 아인슈타인', 'start_idx': '7', 'end_idx': '16', 'entity_type': 'PER'}","{'text': '일반상대론', 'start_idx': '19', 'end_idx': '23', 'entity_type': 'CON'}",per:propose
408,"해왕성의 위성인 네레이드의 이심률은 0.7512 정도로, 해왕성으로부터 네레이드의 궤도 최원점까지의 거리는 네레이드의 근점까지의 거리의 7배나 된다.","{'text': '네레이드', 'start_idx': '9', 'end_idx': '12', 'entity_type': 'CLO'}","{'text': '해왕성', 'start_idx': '0', 'end_idx': '2', 'entity_type': 'CLO'}",clo:revolves
969,"해왕성의 궤도 이심률은 0.011로, 태양에서 가장 가까울 때와 멀어질 때의 거리 차이는 1억 1백만 킬로미터로 거의 원에 가깝다.","{'text': '0.011', 'start_idx': 13, 'end_idx': 17, 'entity_type': 'MET'}","{'text': '해왕성', 'start_idx': 0, 'end_idx': 2, 'entity_type': 'CLO'}",no_relation
684,그 후 에리스가 발견되어 명왕성보다 더큰것으로 확인되어 행성으로 인정될뻔하다가 2006년 IAU총회에서 정해진 행성의 정의에 따라 왜행성이 되었다.,"{'text': '왜행성', 'start_idx': '73', 'end_idx': '75', 'entity_type': 'CLO'}","{'text': '에리스', 'start_idx': '4', 'end_idx': '6', 'entity_type': 'CLO'}",clo:contains
863,"국부 성간 구름은 국부 거품으로 알려진, 짙거나 또는 성긴 성간 구름이 펼쳐진 영역이다.","{'text': '국부 거품', 'start_idx': '10', 'end_idx': '14', 'entity_type': 'CLO'}","{'text': '짙거나 또는 성긴 성간 구름', 'start_idx': '23', 'end_idx': '37', 'entity_type': 'CLO'}",clo:alias_of
646,"태양의 채층은 그리스어로 ‘색’을 뜻하는 ""chroma""에서 온 용어로, 일식의 시작과 끝 부분에서 색깔 있는 빛이 번쩍거리는 형태로 보이는 데에서 이런 이름이 붙었다.","{'text': '태양', 'start_idx': '0', 'end_idx': '1', 'entity_type': 'CLO'}","{'text': '채층', 'start_idx': '4', 'end_idx': '5', 'entity_type': 'ELM'}",clo:composed_of
659,매리너 10호는 수성에 3번 접근했다. 그 중 가장 가까이 접근한 거리는 327km이다.,"{'text': '327km', 'start_idx': 41, 'end_idx': 45, 'entity_type': 'MET'}","{'text': '수성', 'start_idx': 9, 'end_idx': 10, 'entity_type': 'CLO'}",no_relation
75,"수성 표면 대부분은 아레시보의 레이다 망원경을 이용한 자료를 바탕으로, 5km의 해상도로 지도화되어있다.","{'text': '5km', 'start_idx': 40, 'end_idx': 42, 'entity_type': 'MET'}","{'text': '수성', 'start_idx': 0, 'end_idx': 1, 'entity_type': 'CLO'}",no_relation
76,태양보다 몇 배 무거운 항성은 항성 내부 깊은 곳에 대류층이 있으며 바깥쪽에 복사층이 둘러싸고 있다.,"{'text': '항성', 'start_idx': 13, 'end_idx': 14, 'entity_type': 'CLO'}","{'text': '태양', 'start_idx': 0, 'end_idx': 1, 'entity_type': 'CLO'}",no_relation
99,"성간물질 안에 있는 우주선의 밀도와 태양 자기장의 세기는 매우 긴 시간에 걸쳐 변화하고, 이에 따라 태양계 안의 우주 방사선의 수준도 변화한다.","{'text': '태양', 'start_idx': '20', 'end_idx': '21', 'entity_type': 'CLO'}","{'text': '태양계', 'start_idx': '56', 'end_idx': '58', 'entity_type': 'CLO'}",clo:exists_in
588,"1960년대, 천문학자들은 초신성의 최대 밝기가 표준촉광으로 사용될 수 있으며, 고로 천문학적 단위의 지표가 될 수 있다는 것을 발견했다.","{'text': '천문학자', 'start_idx': '8', 'end_idx': '11', 'entity_type': 'PER'}","{'text': '초신성의 최대 밝기가 표준촉광', 'start_idx': '15', 'end_idx': '30', 'entity_type': 'CON'}",per:propose
291,토성의 위성은 1659년에 처음으로 발견되었으며 이 해는 호이겐스에 의해 토성의 고리가 발견된 해이기도 하다.,"{'text': '1659년', 'start_idx': '8', 'end_idx': '12', 'entity_type': 'DAT'}","{'text': '위성', 'start_idx': '4', 'end_idx': '5', 'entity_type': 'CLO'}",dat:date_of_discovery
221,"수성의 궤도 변화는 내행성의 궤도를 혼돈 상태에 빠지게하며, 태양계에서 튕겨 나가게하거나 태양, 또는 지구와 같은 이웃 행성들과 충돌하게 될 수있다.","{'text': '수성', 'start_idx': '0', 'end_idx': '1', 'entity_type': 'CLO'}","{'text': '태양계', 'start_idx': '34', 'end_idx': '36', 'entity_type': 'CLO'}",clo:exists_in
552,"적색 초거성은 산소, 네온, 규소까지 핵융합 작용의 연료로 사용하며 중심부에 무거운 원소들을 계속 축적시킨다.","{'text': '적색 초거성', 'start_idx': '0', 'end_idx': '5', 'entity_type': 'CLO'}","{'text': '산소', 'start_idx': '8', 'end_idx': '9', 'entity_type': 'ELM'}",clo:composed_of
9,"명왕성은 지구형 행성들에 비해서도 훨씬 질량이 작고, 달 질량에 비해도 20%도 되지 않는다.","{'text': '지구형 행성', 'start_idx': '5', 'end_idx': '10', 'entity_type': 'CLO'}","{'text': '명왕성', 'start_idx': '0', 'end_idx': '2', 'entity_type': 'CLO'}",clo:contains
807,"20세기 초, 물리학은 새로운 패러다임의 변화를 겪게 되었다.","{'text': '20세기 초', 'start_idx': 0, 'end_idx': 5, 'entity_type': 'DAT'}","{'text': '물리학', 'start_idx': 8, 'end_idx': 10, 'entity_type': 'CON'}",no_relation
202,"목성과 태양 사이의 평균 거리는 7억 7,800만 km(지구와 태양 사이의 평균 거리의 5.2배, 즉 5.2 AU)이며 11.86년마다 한 번씩 공전을 완주한다.","{'text': '목성', 'start_idx': 0, 'end_idx': 1, 'entity_type': 'CLO'}","{'text': '태양', 'start_idx': 4, 'end_idx': 5, 'entity_type': 'CLO'}",clo:revolves
456,"추가적인 에너지원은 회전하는 블랙홀의 형성으로 인한 상대론적 제트로 생각되며, 이것으로 인해 감마선 폭발도 일어날 수 있다.","{'text': '블랙홀', 'start_idx': 16, 'end_idx': 18, 'entity_type': 'PER'}","{'text': '감마선 폭발', 'start_idx': 52, 'end_idx': 57, 'entity_type': 'PER'}",no_relation
355,"토성의 극반지름과 적도 반지름은 대략 10% 정도 차이가 나는데, 극 반지름은 54,364km임에 반해 적도 반지름은 60,268km에 이른다.","{'text': '54,364km', 'start_idx': '44', 'end_idx': '51', 'entity_type': 'MET'}","{'text': '토성', 'start_idx': '0', 'end_idx': '1', 'entity_type': 'CLO'}",met:feature_of
579,"수성(水星, )은 태양에서 평균 5,800만km 떨어져 태양계의 행성 중 가장 가까운 궤도를 도는 행성이다.","{'text': '태양계', 'start_idx': '31', 'end_idx': '33', 'entity_type': 'CLO'}","{'text': '수성(水星, )', 'start_idx': '0', 'end_idx': '7', 'entity_type': 'CLO'}",clo:contains
